worker_id,hw_cpu_arch,hw_cpu_mhz,hw_num_cpus,hw_page_sz,hw_ram_sz,check,preset,extreme,sparse,size,time
78,i686,1495,1,4096,773036,crc64,-6,#NAME?,#NAME?,11972,186.02
78,i686,1495,1,4096,773036,crc64,-6,#NAME?,,11972,186.28
78,i686,1495,1,4096,773036,crc64,-6,,#NAME?,12104,90.29
78,i686,1495,1,4096,773036,crc64,-6,,,12104,90.55
78,i686,1495,1,4096,773036,crc64,-7,#NAME?,#NAME?,11964,192.66
78,i686,1495,1,4096,773036,crc64,-7,#NAME?,,11964,193.54
78,i686,1495,1,4096,773036,none,-2,,,13128,34.54
78,i686,1495,1,4096,773036,crc64,-7,,#NAME?,12100,92.55
78,i686,1495,1,4096,773036,crc64,-7,,,12100,92.88
78,i686,1495,1,4096,773036,crc64,-8,#NAME?,#NAME?,11964,195.15
78,i686,1495,1,4096,773036,crc64,-8,#NAME?,,11964,197.76
78,i686,1495,1,4096,773036,crc64,-8,,#NAME?,12100,94.53
78,i686,1495,1,4096,773036,crc64,-8,,,12100,95.22
78,i686,1495,1,4096,773036,crc64,-9,#NAME?,#NAME?,11964,198.54
78,i686,1495,1,4096,773036,crc64,-9,#NAME?,,11964,197.19
78,i686,1495,1,4096,773036,crc64,-9,,#NAME?,12100,98.05
78,i686,1495,1,4096,773036,crc64,-9,,,12100,97.35
78,i686,1495,1,4096,773036,none,-3,#NAME?,#NAME?,11988,160.56
78,i686,1495,1,4096,773036,sha256,0,#NAME?,#NAME?,12340,134.28
78,i686,1495,1,4096,773036,sha256,0,#NAME?,,12340,133.81
78,i686,1495,1,4096,773036,sha256,0,,#NAME?,13808,22.1
78,i686,1495,1,4096,773036,sha256,0,,,13808,24.09
78,i686,1495,1,4096,773036,sha256,-1,#NAME?,#NAME?,12108,152.6
78,i686,1495,1,4096,773036,sha256,-1,#NAME?,,12108,153.67
78,i686,1495,1,4096,773036,sha256,-1,,#NAME?,13316,28.5
78,i686,1495,1,4096,773036,sha256,-1,,,13316,28.13
78,i686,1495,1,4096,773036,sha256,-2,#NAME?,#NAME?,12036,163.74
78,i686,1495,1,4096,773036,sha256,-2,#NAME?,,12036,163.4
78,i686,1495,1,4096,773036,none,-3,#NAME?,,11988,160.15
78,i686,1495,1,4096,773036,sha256,-2,,#NAME?,13128,36.28
78,i686,1495,1,4096,773036,sha256,-2,,,13128,36.11
78,i686,1495,1,4096,773036,sha256,-3,#NAME?,#NAME?,11988,162.06
78,i686,1495,1,4096,773036,sha256,-3,#NAME?,,11988,160.63
78,i686,1495,1,4096,773036,sha256,-3,,#NAME?,13032,47.27
78,i686,1495,1,4096,773036,sha256,-3,,,13032,47.27
78,i686,1495,1,4096,773036,sha256,-4,#NAME?,#NAME?,11988,174.08
78,i686,1495,1,4096,773036,sha256,-4,#NAME?,,11988,173.76
78,i686,1495,1,4096,773036,sha256,-4,,#NAME?,12544,59.61
78,i686,1495,1,4096,773036,sha256,-4,,,12544,59.69
78,i686,1495,1,4096,773036,none,-3,,#NAME?,13032,45.51
78,i686,1495,1,4096,773036,sha256,-5,#NAME?,#NAME?,11976,169.43
78,i686,1495,1,4096,773036,sha256,-5,#NAME?,,11976,169.38
78,i686,1495,1,4096,773036,sha256,-5,,#NAME?,12236,73.9
78,i686,1495,1,4096,773036,sha256,-5,,,12236,73.74
78,i686,1495,1,4096,773036,sha256,-6,#NAME?,#NAME?,11972,187.46
78,i686,1495,1,4096,773036,sha256,-6,#NAME?,,11972,187.05
78,i686,1495,1,4096,773036,sha256,-6,,#NAME?,12104,92.75
78,i686,1495,1,4096,773036,sha256,-6,,,12104,91.77
78,i686,1495,1,4096,773036,sha256,-7,#NAME?,#NAME?,11964,195.83
78,i686,1495,1,4096,773036,sha256,-7,#NAME?,,11964,195.14
78,i686,1495,1,4096,773036,none,-3,,,13032,46.05
78,i686,1495,1,4096,773036,sha256,-7,,#NAME?,12100,94.21
78,i686,1495,1,4096,773036,sha256,-7,,,12100,93.95
78,i686,1495,1,4096,773036,sha256,-8,#NAME?,#NAME?,11964,201.21
78,i686,1495,1,4096,773036,sha256,-8,#NAME?,,11964,197.25
78,i686,1495,1,4096,773036,sha256,-8,,#NAME?,12100,96.05
78,i686,1495,1,4096,773036,sha256,-8,,,12100,96.09
78,i686,1495,1,4096,773036,sha256,-9,#NAME?,#NAME?,11964,198.91
78,i686,1495,1,4096,773036,sha256,-9,#NAME?,,11964,199.71
78,i686,1495,1,4096,773036,sha256,-9,,#NAME?,12100,98.07
78,i686,1495,1,4096,773036,sha256,-9,,,12100,97.83
78,i686,1495,1,4096,773036,none,-4,#NAME?,#NAME?,11988,175.31
78,i686,1495,1,4096,773036,none,-4,#NAME?,,11988,173.46
78,i686,1495,1,4096,773036,none,-4,,#NAME?,12544,58.43
78,i686,1495,1,4096,773036,none,-4,,,12544,57.93
78,i686,1495,1,4096,773036,none,0,,#NAME?,13808,24.32
78,i686,1495,1,4096,773036,none,-5,#NAME?,#NAME?,11976,168.49
78,i686,1495,1,4096,773036,none,-5,#NAME?,,11976,167.64
78,i686,1495,1,4096,773036,none,-5,,#NAME?,12236,72.09
78,i686,1495,1,4096,773036,none,-5,,,12236,73
78,i686,1495,1,4096,773036,none,-6,#NAME?,#NAME?,11972,185.13
78,i686,1495,1,4096,773036,none,-6,#NAME?,,11972,187.88
78,i686,1495,1,4096,773036,none,-6,,#NAME?,12104,91.28
78,i686,1495,1,4096,773036,none,-6,,,12104,91.38
78,i686,1495,1,4096,773036,none,-7,#NAME?,#NAME?,11964,193.24
78,i686,1495,1,4096,773036,none,-7,#NAME?,,11964,194.42
78,i686,1495,1,4096,773036,none,0,,,13808,20.07
78,i686,1495,1,4096,773036,none,-7,,#NAME?,12100,92.74
78,i686,1495,1,4096,773036,none,-7,,,12100,93.22
78,i686,1495,1,4096,773036,none,-8,#NAME?,#NAME?,11964,194.86
78,i686,1495,1,4096,773036,none,-8,#NAME?,,11964,195.09
78,i686,1495,1,4096,773036,none,-8,,#NAME?,12100,94.21
78,i686,1495,1,4096,773036,none,-8,,,12100,94.6
78,i686,1495,1,4096,773036,none,-9,#NAME?,#NAME?,11964,198.19
78,i686,1495,1,4096,773036,none,-9,#NAME?,,11964,198.72
78,i686,1495,1,4096,773036,none,-9,,#NAME?,12100,96.7
78,i686,1495,1,4096,773036,none,-9,,,12100,97.18
78,i686,1495,1,4096,773036,none,-1,#NAME?,#NAME?,12108,171.92
78,i686,1495,1,4096,773036,crc32,0,#NAME?,#NAME?,12340,131.66
78,i686,1495,1,4096,773036,crc32,0,#NAME?,,12340,134.38
78,i686,1495,1,4096,773036,crc32,0,,#NAME?,13808,20.76
78,i686,1495,1,4096,773036,crc32,0,,,13808,20.19
78,i686,1495,1,4096,773036,crc32,-1,#NAME?,#NAME?,12108,153.38
78,i686,1495,1,4096,773036,crc32,-1,#NAME?,,12108,158.6
78,i686,1495,1,4096,773036,crc32,-1,,#NAME?,13316,26.57
78,i686,1495,1,4096,773036,crc32,-1,,,13316,26.49
78,i686,1495,1,4096,773036,crc32,-2,#NAME?,#NAME?,12036,163.28
78,i686,1495,1,4096,773036,crc32,-2,#NAME?,,12036,161.65
78,i686,1495,1,4096,773036,none,-1,#NAME?,,12108,151.97
78,i686,1495,1,4096,773036,crc32,-2,,#NAME?,13128,34.55
78,i686,1495,1,4096,773036,crc32,-2,,,13128,34.49
78,i686,1495,1,4096,773036,crc32,-3,#NAME?,#NAME?,11988,160.82
78,i686,1495,1,4096,773036,crc32,-3,#NAME?,,11988,163.95
78,i686,1495,1,4096,773036,crc32,-3,,#NAME?,13032,46.89
78,i686,1495,1,4096,773036,crc32,-3,,,13032,45.91
78,i686,1495,1,4096,773036,crc32,-4,#NAME?,#NAME?,11988,174.23
78,i686,1495,1,4096,773036,crc32,-4,#NAME?,,11988,173.52
78,i686,1495,1,4096,773036,crc32,-4,,#NAME?,12544,58.37
78,i686,1495,1,4096,773036,crc32,-4,,,12544,60.95
78,i686,1495,1,4096,773036,none,-1,,#NAME?,13316,26.32
78,i686,1495,1,4096,773036,crc32,-5,#NAME?,#NAME?,11976,168.68
78,i686,1495,1,4096,773036,crc32,-5,#NAME?,,11976,167.58
78,i686,1495,1,4096,773036,crc32,-5,,#NAME?,12236,71.8
78,i686,1495,1,4096,773036,crc32,-5,,,12236,72.13
78,i686,1495,1,4096,773036,crc32,-6,#NAME?,#NAME?,11972,186.47
78,i686,1495,1,4096,773036,crc32,-6,#NAME?,,11972,185.77
78,i686,1495,1,4096,773036,crc32,-6,,#NAME?,12104,90.67
78,i686,1495,1,4096,773036,crc32,-6,,,12104,90.51
78,i686,1495,1,4096,773036,crc32,-7,#NAME?,#NAME?,11964,193.07
78,i686,1495,1,4096,773036,crc32,-7,#NAME?,,11964,192.96
78,i686,1495,1,4096,773036,none,-1,,,13316,26.37
78,i686,1495,1,4096,773036,crc32,-7,,#NAME?,12100,93.39
78,i686,1495,1,4096,773036,crc32,-7,,,12100,93.44
78,i686,1495,1,4096,773036,crc32,-8,#NAME?,#NAME?,11964,197.3
78,i686,1495,1,4096,773036,crc32,-8,#NAME?,,11964,196.56
78,i686,1495,1,4096,773036,crc32,-8,,#NAME?,12100,94.75
78,i686,1495,1,4096,773036,crc32,-8,,,12100,100.03
78,i686,1495,1,4096,773036,crc32,-9,#NAME?,#NAME?,11964,200.78
78,i686,1495,1,4096,773036,crc32,-9,#NAME?,,11964,197.98
78,i686,1495,1,4096,773036,crc32,-9,,#NAME?,12100,96.53
78,i686,1495,1,4096,773036,crc32,-9,,,12100,96.48
78,i686,1495,1,4096,773036,none,-2,#NAME?,#NAME?,12036,163.93
78,i686,1495,1,4096,773036,crc64,0,#NAME?,#NAME?,12340,133.73
78,i686,1495,1,4096,773036,crc64,0,#NAME?,,12340,132.68
78,i686,1495,1,4096,773036,crc64,0,,#NAME?,13808,20.89
78,i686,1495,1,4096,773036,crc64,0,,,13808,20.98
78,i686,1495,1,4096,773036,crc64,-1,#NAME?,#NAME?,12108,152.04
78,i686,1495,1,4096,773036,crc64,-1,#NAME?,,12108,152.29
78,i686,1495,1,4096,773036,crc64,-1,,#NAME?,13316,27.96
78,i686,1495,1,4096,773036,crc64,-1,,,13316,26.64
78,i686,1495,1,4096,773036,crc64,-2,#NAME?,#NAME?,12036,163.03
78,i686,1495,1,4096,773036,crc64,-2,#NAME?,,12036,164.79
78,i686,1495,1,4096,773036,none,-2,#NAME?,,12036,162.07
78,i686,1495,1,4096,773036,crc64,-2,,#NAME?,13128,35.12
78,i686,1495,1,4096,773036,crc64,-2,,,13128,34.96
78,i686,1495,1,4096,773036,crc64,-3,#NAME?,#NAME?,11988,160.89
78,i686,1495,1,4096,773036,crc64,-3,#NAME?,,11988,160.6
78,i686,1495,1,4096,773036,crc64,-3,,#NAME?,13032,46.02
78,i686,1495,1,4096,773036,crc64,-3,,,13032,46.52
78,i686,1495,1,4096,773036,crc64,-4,#NAME?,#NAME?,11988,173.42
78,i686,1495,1,4096,773036,crc64,-4,#NAME?,,11988,173.4
78,i686,1495,1,4096,773036,crc64,-4,,#NAME?,12544,58.98
78,i686,1495,1,4096,773036,crc64,-4,,,12544,59.76
77,i686,2992,2,4096,2072552,none,0,#NAME?,#NAME?,12348,66.47
77,i686,2992,2,4096,2072552,none,0,#NAME?,,12348,66.48
77,i686,2992,2,4096,2072552,none,-2,,#NAME?,13128,16.45
77,i686,2992,2,4096,2072552,crc64,-5,#NAME?,#NAME?,11996,81.92
77,i686,2992,2,4096,2072552,crc64,-5,#NAME?,,11996,82.06
77,i686,2992,2,4096,2072552,crc64,-5,,#NAME?,12260,36.08
77,i686,2992,2,4096,2072552,crc64,-5,,,12260,36.15
77,i686,2992,2,4096,2072552,crc64,-6,#NAME?,#NAME?,11996,89.02
77,i686,2992,2,4096,2072552,crc64,-6,#NAME?,,11996,88.84
77,i686,2992,2,4096,2072552,crc64,-6,,#NAME?,12124,44.27
77,i686,2992,2,4096,2072552,crc64,-6,,,12124,44.45
77,i686,2992,2,4096,2072552,crc64,-7,#NAME?,#NAME?,11984,91.53
77,i686,2992,2,4096,2072552,crc64,-7,#NAME?,,11984,91.47
77,i686,2992,2,4096,2072552,none,-2,,,13128,16.54
77,i686,2992,2,4096,2072552,crc64,-7,,#NAME?,12120,44.84
77,i686,2992,2,4096,2072552,crc64,-7,,,12120,44.68
77,i686,2992,2,4096,2072552,crc64,-8,#NAME?,#NAME?,11972,93.02
77,i686,2992,2,4096,2072552,crc64,-8,#NAME?,,11972,92.95
77,i686,2992,2,4096,2072552,crc64,-8,,#NAME?,12104,45.78
77,i686,2992,2,4096,2072552,crc64,-8,,,12104,45.77
77,i686,2992,2,4096,2072552,crc64,-9,#NAME?,#NAME?,11972,93.55
77,i686,2992,2,4096,2072552,crc64,-9,#NAME?,,11972,94.01
77,i686,2992,2,4096,2072552,crc64,-9,,#NAME?,12104,46.43
77,i686,2992,2,4096,2072552,crc64,-9,,,12104,46.28
77,i686,2992,2,4096,2072552,none,-3,#NAME?,#NAME?,12008,79.51
77,i686,2992,2,4096,2072552,sha256,0,#NAME?,#NAME?,12348,67.28
77,i686,2992,2,4096,2072552,sha256,0,#NAME?,,12348,67.5
77,i686,2992,2,4096,2072552,sha256,0,,#NAME?,13808,10.03
77,i686,2992,2,4096,2072552,sha256,0,,,13808,9.91
77,i686,2992,2,4096,2072552,sha256,-1,#NAME?,#NAME?,12108,77.39
77,i686,2992,2,4096,2072552,sha256,-1,#NAME?,,12108,77.5
77,i686,2992,2,4096,2072552,sha256,-1,,#NAME?,13316,13.59
77,i686,2992,2,4096,2072552,sha256,-1,,,13316,13.56
77,i686,2992,2,4096,2072552,sha256,-2,#NAME?,#NAME?,12040,81.3
77,i686,2992,2,4096,2072552,sha256,-2,#NAME?,,12040,81.44
77,i686,2992,2,4096,2072552,none,-3,#NAME?,,12008,79.39
77,i686,2992,2,4096,2072552,sha256,-2,,#NAME?,13128,17.34
77,i686,2992,2,4096,2072552,sha256,-2,,,13128,17.3
77,i686,2992,2,4096,2072552,sha256,-3,#NAME?,#NAME?,12008,80.36
77,i686,2992,2,4096,2072552,sha256,-3,#NAME?,,12008,79.85
77,i686,2992,2,4096,2072552,sha256,-3,,#NAME?,13036,22.21
77,i686,2992,2,4096,2072552,sha256,-3,,,13036,22.24
77,i686,2992,2,4096,2072552,sha256,-4,#NAME?,#NAME?,12000,85.38
77,i686,2992,2,4096,2072552,sha256,-4,#NAME?,,12000,84.91
77,i686,2992,2,4096,2072552,sha256,-4,,#NAME?,12560,30.47
77,i686,2992,2,4096,2072552,sha256,-4,,,12560,30.49
77,i686,2992,2,4096,2072552,none,-3,,#NAME?,13036,21.34
77,i686,2992,2,4096,2072552,sha256,-5,#NAME?,#NAME?,11996,82.58
77,i686,2992,2,4096,2072552,sha256,-5,#NAME?,,11996,82.95
77,i686,2992,2,4096,2072552,sha256,-5,,#NAME?,12260,36.76
77,i686,2992,2,4096,2072552,sha256,-5,,,12260,36.73
77,i686,2992,2,4096,2072552,sha256,-6,#NAME?,#NAME?,11996,89.46
77,i686,2992,2,4096,2072552,sha256,-6,#NAME?,,11996,89.51
77,i686,2992,2,4096,2072552,sha256,-6,,#NAME?,12124,45.1
77,i686,2992,2,4096,2072552,sha256,-6,,,12124,45.12
77,i686,2992,2,4096,2072552,sha256,-7,#NAME?,#NAME?,11984,91.95
77,i686,2992,2,4096,2072552,sha256,-7,#NAME?,,11984,92.24
77,i686,2992,2,4096,2072552,none,-3,,,13036,21.39
77,i686,2992,2,4096,2072552,sha256,-7,,#NAME?,12120,45.49
77,i686,2992,2,4096,2072552,sha256,-7,,,12120,45.47
77,i686,2992,2,4096,2072552,sha256,-8,#NAME?,#NAME?,11972,93.66
77,i686,2992,2,4096,2072552,sha256,-8,#NAME?,,11972,94.25
77,i686,2992,2,4096,2072552,sha256,-8,,#NAME?,12108,48.15
77,i686,2992,2,4096,2072552,sha256,-8,,,12108,46.49
77,i686,2992,2,4096,2072552,sha256,-9,#NAME?,#NAME?,11972,94.44
77,i686,2992,2,4096,2072552,sha256,-9,#NAME?,,11972,94.05
77,i686,2992,2,4096,2072552,sha256,-9,,#NAME?,12104,47.05
77,i686,2992,2,4096,2072552,sha256,-9,,,12104,47.14
77,i686,2992,2,4096,2072552,none,-4,#NAME?,#NAME?,12000,84.34
77,i686,2992,2,4096,2072552,none,-4,#NAME?,,12000,84.46
77,i686,2992,2,4096,2072552,none,-4,,#NAME?,12560,29.53
77,i686,2992,2,4096,2072552,none,-4,,,12560,29.76
77,i686,2992,2,4096,2072552,none,0,,#NAME?,13808,9.12
77,i686,2992,2,4096,2072552,none,-5,#NAME?,#NAME?,11996,81.91
77,i686,2992,2,4096,2072552,none,-5,#NAME?,,11996,81.69
77,i686,2992,2,4096,2072552,none,-5,,#NAME?,12260,35.9
77,i686,2992,2,4096,2072552,none,-5,,,12260,35.89
77,i686,2992,2,4096,2072552,none,-6,#NAME?,#NAME?,11996,88.49
77,i686,2992,2,4096,2072552,none,-6,#NAME?,,11996,88.94
77,i686,2992,2,4096,2072552,none,-6,,#NAME?,12124,44.3
77,i686,2992,2,4096,2072552,none,-6,,,12124,44.83
77,i686,2992,2,4096,2072552,none,-7,#NAME?,#NAME?,11984,91.51
77,i686,2992,2,4096,2072552,none,-7,#NAME?,,11984,91.53
77,i686,2992,2,4096,2072552,none,0,,,13808,9.11
77,i686,2992,2,4096,2072552,none,-7,,#NAME?,12120,44.68
77,i686,2992,2,4096,2072552,none,-7,,,12120,44.53
77,i686,2992,2,4096,2072552,none,-8,#NAME?,#NAME?,11972,92.43
77,i686,2992,2,4096,2072552,none,-8,#NAME?,,11972,93.01
77,i686,2992,2,4096,2072552,none,-8,,#NAME?,12104,45.76
77,i686,2992,2,4096,2072552,none,-8,,,12104,45.65
77,i686,2992,2,4096,2072552,none,-9,#NAME?,#NAME?,11972,93.51
77,i686,2992,2,4096,2072552,none,-9,#NAME?,,11972,93.16
77,i686,2992,2,4096,2072552,none,-9,,#NAME?,12104,46.16
77,i686,2992,2,4096,2072552,none,-9,,,12104,46.8
77,i686,2992,2,4096,2072552,none,-1,#NAME?,#NAME?,12108,76.54
77,i686,2992,2,4096,2072552,crc32,0,#NAME?,#NAME?,12348,66.73
77,i686,2992,2,4096,2072552,crc32,0,#NAME?,,12348,66.5
77,i686,2992,2,4096,2072552,crc32,0,,#NAME?,13808,9.31
77,i686,2992,2,4096,2072552,crc32,0,,,13808,9.19
77,i686,2992,2,4096,2072552,crc32,-1,#NAME?,#NAME?,12108,76.74
77,i686,2992,2,4096,2072552,crc32,-1,#NAME?,,12108,76.49
77,i686,2992,2,4096,2072552,crc32,-1,,#NAME?,13316,12.76
77,i686,2992,2,4096,2072552,crc32,-1,,,13316,12.81
77,i686,2992,2,4096,2072552,crc32,-2,#NAME?,#NAME?,12040,81.22
77,i686,2992,2,4096,2072552,crc32,-2,#NAME?,,12040,80.8
77,i686,2992,2,4096,2072552,none,-1,#NAME?,,12108,76.46
77,i686,2992,2,4096,2072552,crc32,-2,,#NAME?,13128,16.56
77,i686,2992,2,4096,2072552,crc32,-2,,,13128,16.63
77,i686,2992,2,4096,2072552,crc32,-3,#NAME?,#NAME?,12008,79.61
77,i686,2992,2,4096,2072552,crc32,-3,#NAME?,,12008,79.47
77,i686,2992,2,4096,2072552,crc32,-3,,#NAME?,13036,21.43
77,i686,2992,2,4096,2072552,crc32,-3,,,13036,21.43
77,i686,2992,2,4096,2072552,crc32,-4,#NAME?,#NAME?,12000,84.09
77,i686,2992,2,4096,2072552,crc32,-4,#NAME?,,12000,84.65
77,i686,2992,2,4096,2072552,crc32,-4,,#NAME?,12560,29.66
77,i686,2992,2,4096,2072552,crc32,-4,,,12560,29.7
77,i686,2992,2,4096,2072552,none,-1,,#NAME?,13316,12.74
77,i686,2992,2,4096,2072552,crc32,-5,#NAME?,#NAME?,11996,81.71
77,i686,2992,2,4096,2072552,crc32,-5,#NAME?,,11996,81.81
77,i686,2992,2,4096,2072552,crc32,-5,,#NAME?,12260,36.04
77,i686,2992,2,4096,2072552,crc32,-5,,,12260,36.02
77,i686,2992,2,4096,2072552,crc32,-6,#NAME?,#NAME?,11996,88.76
77,i686,2992,2,4096,2072552,crc32,-6,#NAME?,,11996,88.77
77,i686,2992,2,4096,2072552,crc32,-6,,#NAME?,12124,44.33
77,i686,2992,2,4096,2072552,crc32,-6,,,12124,44.33
77,i686,2992,2,4096,2072552,crc32,-7,#NAME?,#NAME?,11984,91.63
77,i686,2992,2,4096,2072552,crc32,-7,#NAME?,,11984,91.58
77,i686,2992,2,4096,2072552,none,-1,,,13316,12.74
77,i686,2992,2,4096,2072552,crc32,-7,,#NAME?,12120,44.85
77,i686,2992,2,4096,2072552,crc32,-7,,,12120,44.63
77,i686,2992,2,4096,2072552,crc32,-8,#NAME?,#NAME?,11972,92.87
77,i686,2992,2,4096,2072552,crc32,-8,#NAME?,,11972,92.91
77,i686,2992,2,4096,2072552,crc32,-8,,#NAME?,12104,45.76
77,i686,2992,2,4096,2072552,crc32,-8,,,12104,45.81
77,i686,2992,2,4096,2072552,crc32,-9,#NAME?,#NAME?,11972,93.58
77,i686,2992,2,4096,2072552,crc32,-9,#NAME?,,11972,93.59
77,i686,2992,2,4096,2072552,crc32,-9,,#NAME?,12104,46.37
77,i686,2992,2,4096,2072552,crc32,-9,,,12104,46.21
77,i686,2992,2,4096,2072552,none,-2,#NAME?,#NAME?,12040,80.81
77,i686,2992,2,4096,2072552,crc64,0,#NAME?,#NAME?,12348,66.64
77,i686,2992,2,4096,2072552,crc64,0,#NAME?,,12348,66.63
77,i686,2992,2,4096,2072552,crc64,0,,#NAME?,13808,9.21
77,i686,2992,2,4096,2072552,crc64,0,,,13808,9.3
77,i686,2992,2,4096,2072552,crc64,-1,#NAME?,#NAME?,12108,76.18
77,i686,2992,2,4096,2072552,crc64,-1,#NAME?,,12108,76.64
77,i686,2992,2,4096,2072552,crc64,-1,,#NAME?,13316,12.84
77,i686,2992,2,4096,2072552,crc64,-1,,,13316,12.84
77,i686,2992,2,4096,2072552,crc64,-2,#NAME?,#NAME?,12040,80.65
77,i686,2992,2,4096,2072552,crc64,-2,#NAME?,,12040,80.79
77,i686,2992,2,4096,2072552,none,-2,#NAME?,,12040,80.93
77,i686,2992,2,4096,2072552,crc64,-2,,#NAME?,13128,16.62
77,i686,2992,2,4096,2072552,crc64,-2,,,13128,16.61
77,i686,2992,2,4096,2072552,crc64,-3,#NAME?,#NAME?,12008,79.57
77,i686,2992,2,4096,2072552,crc64,-3,#NAME?,,12008,79.45
77,i686,2992,2,4096,2072552,crc64,-3,,#NAME?,13036,21.46
77,i686,2992,2,4096,2072552,crc64,-3,,,13036,21.47
77,i686,2992,2,4096,2072552,crc64,-4,#NAME?,#NAME?,12000,84.59
77,i686,2992,2,4096,2072552,crc64,-4,#NAME?,,12000,84.28
77,i686,2992,2,4096,2072552,crc64,-4,,#NAME?,12560,29.8
77,i686,2992,2,4096,2072552,crc64,-4,,,12560,29.77
77,i686,2992,2,4096,2072552,none,0,#NAME?,#NAME?,12344,66.47
77,i686,2992,2,4096,2072552,none,0,#NAME?,,12344,66.13
77,i686,2992,2,4096,2072552,none,-2,,#NAME?,13128,16.47
77,i686,2992,2,4096,2072552,crc64,-5,#NAME?,#NAME?,11980,82.39
77,i686,2992,2,4096,2072552,crc64,-5,#NAME?,,11980,82.15
77,i686,2992,2,4096,2072552,crc64,-5,,#NAME?,12244,36.41
77,i686,2992,2,4096,2072552,crc64,-5,,,12244,36.45
77,i686,2992,2,4096,2072552,crc64,-6,#NAME?,#NAME?,11976,89.02
77,i686,2992,2,4096,2072552,crc64,-6,#NAME?,,11976,88.98
77,i686,2992,2,4096,2072552,crc64,-6,,#NAME?,12108,44.51
77,i686,2992,2,4096,2072552,crc64,-6,,,12108,44.6
77,i686,2992,2,4096,2072552,crc64,-7,#NAME?,#NAME?,11964,91.94
77,i686,2992,2,4096,2072552,crc64,-7,#NAME?,,11964,91.58
77,i686,2992,2,4096,2072552,none,-2,,,13128,16.63
77,i686,2992,2,4096,2072552,crc64,-7,,#NAME?,12100,44.97
77,i686,2992,2,4096,2072552,crc64,-7,,,12100,45.49
77,i686,2992,2,4096,2072552,crc64,-8,#NAME?,#NAME?,11960,92.86
77,i686,2992,2,4096,2072552,crc64,-8,#NAME?,,11960,92.67
77,i686,2992,2,4096,2072552,crc64,-8,,#NAME?,12096,45.61
77,i686,2992,2,4096,2072552,crc64,-8,,,12096,45.47
77,i686,2992,2,4096,2072552,crc64,-9,#NAME?,#NAME?,11960,93.03
77,i686,2992,2,4096,2072552,crc64,-9,#NAME?,,11960,93.34
77,i686,2992,2,4096,2072552,crc64,-9,,#NAME?,12096,46.17
77,i686,2992,2,4096,2072552,crc64,-9,,,12096,48.65
77,i686,2992,2,4096,2072552,none,-3,#NAME?,#NAME?,12000,79.14
77,i686,2992,2,4096,2072552,sha256,0,#NAME?,#NAME?,12344,67.31
77,i686,2992,2,4096,2072552,sha256,0,#NAME?,,12344,67.49
77,i686,2992,2,4096,2072552,sha256,0,,#NAME?,13808,9.94
77,i686,2992,2,4096,2072552,sha256,0,,,13808,10.02
77,i686,2992,2,4096,2072552,sha256,-1,#NAME?,#NAME?,12108,77.26
77,i686,2992,2,4096,2072552,sha256,-1,#NAME?,,12108,77.06
77,i686,2992,2,4096,2072552,sha256,-1,,#NAME?,13316,13.48
77,i686,2992,2,4096,2072552,sha256,-1,,,13316,13.45
77,i686,2992,2,4096,2072552,sha256,-2,#NAME?,#NAME?,12036,81.52
77,i686,2992,2,4096,2072552,sha256,-2,#NAME?,,12036,81.52
77,i686,2992,2,4096,2072552,none,-3,#NAME?,,12000,79.33
77,i686,2992,2,4096,2072552,sha256,-2,,#NAME?,13128,17.31
77,i686,2992,2,4096,2072552,sha256,-2,,,13128,17.35
77,i686,2992,2,4096,2072552,sha256,-3,#NAME?,#NAME?,12000,80.35
77,i686,2992,2,4096,2072552,sha256,-3,#NAME?,,12000,80.04
77,i686,2992,2,4096,2072552,sha256,-3,,#NAME?,13036,22.34
77,i686,2992,2,4096,2072552,sha256,-3,,,13036,22.34
77,i686,2992,2,4096,2072552,sha256,-4,#NAME?,#NAME?,12004,85.31
77,i686,2992,2,4096,2072552,sha256,-4,#NAME?,,12004,85.27
77,i686,2992,2,4096,2072552,sha256,-4,,#NAME?,12560,30.53
77,i686,2992,2,4096,2072552,sha256,-4,,,12560,30.53
77,i686,2992,2,4096,2072552,none,-3,,#NAME?,13036,21.51
77,i686,2992,2,4096,2072552,sha256,-5,#NAME?,#NAME?,11980,83.04
77,i686,2992,2,4096,2072552,sha256,-5,#NAME?,,11980,83.04
77,i686,2992,2,4096,2072552,sha256,-5,,#NAME?,12244,37.1
77,i686,2992,2,4096,2072552,sha256,-5,,,12244,37.02
77,i686,2992,2,4096,2072552,sha256,-6,#NAME?,#NAME?,11976,89.72
77,i686,2992,2,4096,2072552,sha256,-6,#NAME?,,11976,89.46
77,i686,2992,2,4096,2072552,sha256,-6,,#NAME?,12108,45.29
77,i686,2992,2,4096,2072552,sha256,-6,,,12108,45.21
77,i686,2992,2,4096,2072552,sha256,-7,#NAME?,#NAME?,11964,92.77
77,i686,2992,2,4096,2072552,sha256,-7,#NAME?,,11964,93.1
77,i686,2992,2,4096,2072552,none,-3,,,13036,21.54
77,i686,2992,2,4096,2072552,sha256,-7,,#NAME?,12100,46.56
77,i686,2992,2,4096,2072552,sha256,-7,,,12100,45.82
77,i686,2992,2,4096,2072552,sha256,-8,#NAME?,#NAME?,11960,93.63
77,i686,2992,2,4096,2072552,sha256,-8,#NAME?,,11960,93.62
77,i686,2992,2,4096,2072552,sha256,-8,,#NAME?,12096,46.2
